index	beams	T	ik_x	ik_y	thetaX_mrad	thetaY_mrad
54	5	44.7101	-8	8	-46.66667	46.66667
55	5	44.7117	-7	-9	-40.83333	-52.50000
56	5	44.6987	-7	-8	-40.83333	-46.66667
57	5	44.6873	-7	-7	-40.83333	-40.83333
58	5	44.6774	-7	-6	-40.83333	-35.00000
59	5	44.669	-7	-5	-40.83333	-29.16667
60	5	44.6621	-7	-4	-40.83333	-23.33333
61	5	44.6568	-7	-3	-40.83333	-17.50000
62	5	44.653	-7	-2	-40.83333	-11.66667
63	5	44.6507	-7	-1	-40.83333	-5.83333
64	5	44.65	-7	0	-40.83333	 0.00000
65	5	44.6507	-7	1	-40.83333	 5.83333
66	5	44.653	-7	2	-40.83333	11.66667
67	5	44.6568	-7	3	-40.83333	17.50000
68	5	44.6621	-7	4	-40.83333	23.33333
69	5	44.669	-7	5	-40.83333	29.16667
70	5	44.6774	-7	6	-40.83333	35.00000
71	5	44.6873	-7	7	-40.83333	40.83333
72	5	44.6987	-7	8	-40.83333	46.66667
73	5	44.7117	-7	9	-40.83333	52.50000
74	5	44.7162	-6	-10	-35.00000	-58.33333
75	5	44.7017	-6	-9	-35.00000	-52.50000
76	5	44.6888	-6	-8	-35.00000	-46.66667
77	5	44.6774	-6	-7	-35.00000	-40.83333
78	5	44.6675	-6	-6	-35.00000	-35.00000
79	5	44.6591	-6	-5	-35.00000	-29.16667
80	5	44.6522	-6	-4	-35.00000	-23.33333
81	5	44.6469	-6	-3	-35.00000	-17.50000
82	5	44.6431	-6	-2	-35.00000	-11.66667
83	5	44.6408	-6	-1	-35.00000	-5.83333
84	5	44.6401	-6	0	-35.00000	 0.00000
85	5	44.6408	-6	1	-35.00000	 5.83333
86	5	44.6431	-6	2	-35.00000	11.66667
87	5	44.6469	-6	3	-35.00000	17.50000
88	5	44.6522	-6	4	-35.00000	23.33333
89	5	44.6591	-6	5	-35.00000	29.16667
90	5	44.6675	-6	6	-35.00000	35.00000
91	5	44.6774	-6	7	-35.00000	40.83333
92	5	44.6888	-6	8	-35.00000	46.66667
93	5	44.7017	-6	9	-35.00000	52.50000
94	5	44.7162	-6	10	-35.00000	58.33333
95	5	44.7078	-5	-10	-29.16667	-58.33333
96	5	44.6934	-5	-9	-29.16667	-52.50000
97	5	44.6804	-5	-8	-29.16667	-46.66667
98	5	44.669	-5	-7	-29.16667	-40.83333
99	5	44.6591	-5	-6	-29.16667	-35.00000
100	5	44.6507	-5	-5	-29.16667	-29.16667
101	5	44.6439	-5	-4	-29.16667	-23.33333
102	5	44.6386	-5	-3	-29.16667	-17.50000
103	5	44.6348	-5	-2	-29.16667	-11.66667
104	5	44.6325	-5	-1	-29.16667	-5.83333
105	5	44.6317	-5	0	-29.16667	 0.00000
106	5	44.6325	-5	1	-29.16667	 5.83333
107	5	44.6348	-5	2	-29.16667	11.66667
108	5	44.6386	-5	3	-29.16667	17.50000
109	5	44.6439	-5	4	-29.16667	23.33333
110	5	44.6507	-5	5	-29.16667	29.16667
111	5	44.6591	-5	6	-29.16667	35.00000
112	5	44.669	-5	7	-29.16667	40.83333
113	5	44.6804	-5	8	-29.16667	46.66667
114	5	44.6934	-5	9	-29.16667	52.50000
115	5	44.7078	-5	10	-29.16667	58.33333
116	5	44.717	-4	-11	-23.33333	-64.16667
117	5	44.701	-4	-10	-23.33333	-58.33333
118	5	44.6865	-4	-9	-23.33333	-52.50000
119	5	44.6736	-4	-8	-23.33333	-46.66667
120	5	44.6621	-4	-7	-23.33333	-40.83333
121	5	44.6522	-4	-6	-23.33333	-35.00000
122	5	44.6439	-4	-5	-23.33333	-29.16667
123	5	44.637	-4	-4	-23.33333	-23.33333
124	5	44.6317	-4	-3	-23.33333	-17.50000
125	5	44.6279	-4	-2	-23.33333	-11.66667
126	5	44.6256	-4	-1	-23.33333	-5.83333
127	5	44.6249	-4	0	-23.33333	 0.00000
128	5	44.6256	-4	1	-23.33333	 5.83333
129	5	44.6279	-4	2	-23.33333	11.66667
130	5	44.6317	-4	3	-23.33333	17.50000
131	5	44.637	-4	4	-23.33333	23.33333
132	5	44.6439	-4	5	-23.33333	29.16667
133	5	44.6522	-4	6	-23.33333	35.00000
134	5	44.6621	-4	7	-23.33333	40.83333
135	5	44.6736	-4	8	-23.33333	46.66667
136	5	44.6865	-4	9	-23.33333	52.50000
137	5	44.701	-4	10	-23.33333	58.33333
138	5	44.717	-4	11	-23.33333	64.16667
139	5	44.7116	-3	-11	-17.50000	-64.16667
140	5	44.6956	-3	-10	-17.50000	-58.33333
141	5	44.6812	-3	-9	-17.50000	-52.50000
142	5	44.6682	-3	-8	-17.50000	-46.66667
143	5	44.6568	-3	-7	-17.50000	-40.83333
144	5	44.6469	-3	-6	-17.50000	-35.00000
145	5	44.6386	-3	-5	-17.50000	-29.16667
146	5	44.6317	-3	-4	-17.50000	-23.33333
147	5	44.6264	-3	-3	-17.50000	-17.50000
148	5	44.6226	-3	-2	-17.50000	-11.66667
149	5	44.6203	-3	-1	-17.50000	-5.83333
150	5	44.6196	-3	0	-17.50000	 0.00000
151	5	44.6203	-3	1	-17.50000	 5.83333
152	5	44.6226	-3	2	-17.50000	11.66667
153	5	44.6264	-3	3	-17.50000	17.50000
154	5	44.6317	-3	4	-17.50000	23.33333
155	5	44.6386	-3	5	-17.50000	29.16667
156	5	44.6469	-3	6	-17.50000	35.00000
157	5	44.6568	-3	7	-17.50000	40.83333
158	5	44.6682	-3	8	-17.50000	46.66667
159	5	44.6812	-3	9	-17.50000	52.50000
160	5	44.6956	-3	10	-17.50000	58.33333
161	5	44.7116	-3	11	-17.50000	64.16667
162	5	44.7078	-2	-11	-11.66667	-64.16667
163	5	44.6918	-2	-10	-11.66667	-58.33333
164	5	44.6773	-2	-9	-11.66667	-52.50000
165	5	44.6644	-2	-8	-11.66667	-46.66667
166	5	44.653	-2	-7	-11.66667	-40.83333
167	5	44.6431	-2	-6	-11.66667	-35.00000
168	5	44.6348	-2	-5	-11.66667	-29.16667
169	5	44.6279	-2	-4	-11.66667	-23.33333
170	5	44.6226	-2	-3	-11.66667	-17.50000
171	5	44.6188	-2	-2	-11.66667	-11.66667
172	5	44.6165	-2	-1	-11.66667	-5.83333
173	5	44.6158	-2	0	-11.66667	 0.00000
174	5	44.6165	-2	1	-11.66667	 5.83333
175	5	44.6188	-2	2	-11.66667	11.66667
176	5	44.6226	-2	3	-11.66667	17.50000
177	5	44.6279	-2	4	-11.66667	23.33333
178	5	44.6348	-2	5	-11.66667	29.16667
179	5	44.6431	-2	6	-11.66667	35.00000
180	5	44.653	-2	7	-11.66667	40.83333
181	5	44.6644	-2	8	-11.66667	46.66667
182	5	44.6773	-2	9	-11.66667	52.50000
183	5	44.6918	-2	10	-11.66667	58.33333
184	5	44.7078	-2	11	-11.66667	64.16667
185	5	44.7055	-1	-11	-5.83333	-64.16667
186	5	44.6895	-1	-10	-5.83333	-58.33333
187	5	44.6751	-1	-9	-5.83333	-52.50000
188	5	44.6621	-1	-8	-5.83333	-46.66667
189	5	44.6507	-1	-7	-5.83333	-40.83333
190	5	44.6408	-1	-6	-5.83333	-35.00000
191	5	44.6325	-1	-5	-5.83333	-29.16667
192	5	44.6256	-1	-4	-5.83333	-23.33333
193	5	44.6203	-1	-3	-5.83333	-17.50000
194	5	44.6165	-1	-2	-5.83333	-11.66667
195	5	44.6143	-1	-1	-5.83333	-5.83333
196	5	44.6135	-1	0	-5.83333	 0.00000
197	5	44.6143	-1	1	-5.83333	 5.83333
198	5	44.6165	-1	2	-5.83333	11.66667
199	5	44.6203	-1	3	-5.83333	17.50000
200	5	44.6256	-1	4	-5.83333	23.33333
201	5	44.6325	-1	5	-5.83333	29.16667
202	5	44.6408	-1	6	-5.83333	35.00000
203	5	44.6507	-1	7	-5.83333	40.83333
204	5	44.6621	-1	8	-5.83333	46.66667
205	5	44.6751	-1	9	-5.83333	52.50000
206	5	44.6895	-1	10	-5.83333	58.33333
207	5	44.7055	-1	11	-5.83333	64.16667
208	5	44.7223	0	-12	 0.00000	-70.00000
209	5	44.7047	0	-11	 0.00000	-64.16667
210	5	44.6888	0	-10	 0.00000	-58.33333
211	5	44.6743	0	-9	 0.00000	-52.50000
212	5	44.6614	0	-8	 0.00000	-46.66667
213	5	44.65	0	-7	 0.00000	-40.83333
214	5	44.6401	0	-6	 0.00000	-35.00000
215	5	44.6317	0	-5	 0.00000	-29.16667
216	5	44.6249	0	-4	 0.00000	-23.33333
217	5	44.6196	0	-3	 0.00000	-17.50000
218	5	44.6158	0	-2	 0.00000	-11.66667
219	5	44.6135	0	-1	 0.00000	-5.83333
220	5	44.6127	0	0	 0.00000	 0.00000
221	5	44.6135	0	1	 0.00000	 5.83333
222	5	44.6158	0	2	 0.00000	11.66667
223	5	44.6196	0	3	 0.00000	17.50000
224	5	44.6249	0	4	 0.00000	23.33333
225	5	44.6317	0	5	 0.00000	29.16667
226	5	44.6401	0	6	 0.00000	35.00000
227	5	44.65	0	7	 0.00000	40.83333
228	5	44.6614	0	8	 0.00000	46.66667
229	5	44.6743	0	9	 0.00000	52.50000
230	5	44.6888	0	10	 0.00000	58.33333
231	5	44.7047	0	11	 0.00000	64.16667
232	5	44.7223	0	12	 0.00000	70.00000
233	5	44.7055	1	-11	 5.83333	-64.16667
234	5	44.6895	1	-10	 5.83333	-58.33333
235	5	44.6751	1	-9	 5.83333	-52.50000
236	5	44.6621	1	-8	 5.83333	-46.66667
237	5	44.6507	1	-7	 5.83333	-40.83333
238	5	44.6408	1	-6	 5.83333	-35.00000
239	5	44.6325	1	-5	 5.83333	-29.16667
240	5	44.6256	1	-4	 5.83333	-23.33333
241	5	44.6203	1	-3	 5.83333	-17.50000
242	5	44.6165	1	-2	 5.83333	-11.66667
243	5	44.6143	1	-1	 5.83333	-5.83333
244	5	44.6135	1	0	 5.83333	 0.00000
245	5	44.6143	1	1	 5.83333	 5.83333
246	5	44.6165	1	2	 5.83333	11.66667
247	5	44.6203	1	3	 5.83333	17.50000
248	5	44.6256	1	4	 5.83333	23.33333
249	5	44.6325	1	5	 5.83333	29.16667
250	5	44.6408	1	6	 5.83333	35.00000
251	5	44.6507	1	7	 5.83333	40.83333
252	5	44.6621	1	8	 5.83333	46.66667
253	5	44.6751	1	9	 5.83333	52.50000
254	5	44.6895	1	10	 5.83333	58.33333
255	5	44.7055	1	11	 5.83333	64.16667
256	5	44.7078	2	-11	11.66667	-64.16667
257	5	44.6918	2	-10	11.66667	-58.33333
258	5	44.6773	2	-9	11.66667	-52.50000
259	5	44.6644	2	-8	11.66667	-46.66667
260	5	44.653	2	-7	11.66667	-40.83333
261	5	44.6431	2	-6	11.66667	-35.00000
262	5	44.6348	2	-5	11.66667	-29.16667
263	5	44.6279	2	-4	11.66667	-23.33333
264	5	44.6226	2	-3	11.66667	-17.50000
265	5	44.6188	2	-2	11.66667	-11.66667
266	5	44.6165	2	-1	11.66667	-5.83333
267	5	44.6158	2	0	11.66667	 0.00000
268	5	44.6165	2	1	11.66667	 5.83333
269	5	44.6188	2	2	11.66667	11.66667
270	5	44.6226	2	3	11.66667	17.50000
271	5	44.6279	2	4	11.66667	23.33333
272	5	44.6348	2	5	11.66667	29.16667
273	5	44.6431	2	6	11.66667	35.00000
274	5	44.653	2	7	11.66667	40.83333
275	5	44.6644	2	8	11.66667	46.66667
276	5	44.6773	2	9	11.66667	52.50000
277	5	44.6918	2	10	11.66667	58.33333
278	5	44.7078	2	11	11.66667	64.16667
279	5	44.7116	3	-11	17.50000	-64.16667
280	5	44.6956	3	-10	17.50000	-58.33333
281	5	44.6812	3	-9	17.50000	-52.50000
282	5	44.6682	3	-8	17.50000	-46.66667
283	5	44.6568	3	-7	17.50000	-40.83333
284	5	44.6469	3	-6	17.50000	-35.00000
285	5	44.6386	3	-5	17.50000	-29.16667
286	5	44.6317	3	-4	17.50000	-23.33333
287	5	44.6264	3	-3	17.50000	-17.50000
288	5	44.6226	3	-2	17.50000	-11.66667
289	5	44.6203	3	-1	17.50000	-5.83333
290	5	44.6196	3	0	17.50000	 0.00000
291	5	44.6203	3	1	17.50000	 5.83333
292	5	44.6226	3	2	17.50000	11.66667
293	5	44.6264	3	3	17.50000	17.50000
294	5	44.6317	3	4	17.50000	23.33333
295	5	44.6386	3	5	17.50000	29.16667
296	5	44.6469	3	6	17.50000	35.00000
297	5	44.6568	3	7	17.50000	40.83333
298	5	44.6682	3	8	17.50000	46.66667
299	5	44.6812	3	9	17.50000	52.50000
300	5	44.6956	3	10	17.50000	58.33333
301	5	44.7116	3	11	17.50000	64.16667
302	5	44.717	4	-11	23.33333	-64.16667
303	5	44.701	4	-10	23.33333	-58.33333
304	5	44.6865	4	-9	23.33333	-52.50000
305	5	44.6736	4	-8	23.33333	-46.66667
306	5	44.6621	4	-7	23.33333	-40.83333
307	5	44.6522	4	-6	23.33333	-35.00000
308	5	44.6439	4	-5	23.33333	-29.16667
309	5	44.637	4	-4	23.33333	-23.33333
310	5	44.6317	4	-3	23.33333	-17.50000
311	5	44.6279	4	-2	23.33333	-11.66667
312	5	44.6256	4	-1	23.33333	-5.83333
313	5	44.6249	4	0	23.33333	 0.00000
314	5	44.6256	4	1	23.33333	 5.83333
315	5	44.6279	4	2	23.33333	11.66667
316	5	44.6317	4	3	23.33333	17.50000
317	5	44.637	4	4	23.33333	23.33333
318	5	44.6439	4	5	23.33333	29.16667
319	5	44.6522	4	6	23.33333	35.00000
320	5	44.6621	4	7	23.33333	40.83333
321	5	44.6736	4	8	23.33333	46.66667
322	5	44.6865	4	9	23.33333	52.50000
323	5	44.701	4	10	23.33333	58.33333
324	5	44.717	4	11	23.33333	64.16667
325	5	44.7078	5	-10	29.16667	-58.33333
326	5	44.6934	5	-9	29.16667	-52.50000
327	5	44.6804	5	-8	29.16667	-46.66667
328	5	44.669	5	-7	29.16667	-40.83333
329	5	44.6591	5	-6	29.16667	-35.00000
330	5	44.6507	5	-5	29.16667	-29.16667
331	5	44.6439	5	-4	29.16667	-23.33333
332	5	44.6386	5	-3	29.16667	-17.50000
333	5	44.6348	5	-2	29.16667	-11.66667
334	5	44.6325	5	-1	29.16667	-5.83333
335	5	44.6317	5	0	29.16667	 0.00000
336	5	44.6325	5	1	29.16667	 5.83333
337	5	44.6348	5	2	29.16667	11.66667
338	5	44.6386	5	3	29.16667	17.50000
339	5	44.6439	5	4	29.16667	23.33333
340	5	44.6507	5	5	29.16667	29.16667
341	5	44.6591	5	6	29.16667	35.00000
342	5	44.669	5	7	29.16667	40.83333
343	5	44.6804	5	8	29.16667	46.66667
344	5	44.6934	5	9	29.16667	52.50000
345	5	44.7078	5	10	29.16667	58.33333
346	5	44.7162	6	-10	35.00000	-58.33333
347	5	44.7017	6	-9	35.00000	-52.50000
348	5	44.6888	6	-8	35.00000	-46.66667
349	5	44.6774	6	-7	35.00000	-40.83333
350	5	44.6675	6	-6	35.00000	-35.00000
351	5	44.6591	6	-5	35.00000	-29.16667
352	5	44.6522	6	-4	35.00000	-23.33333
353	5	44.6469	6	-3	35.00000	-17.50000
354	5	44.6431	6	-2	35.00000	-11.66667
355	5	44.6408	6	-1	35.00000	-5.83333
356	5	44.6401	6	0	35.00000	 0.00000
357	5	44.6408	6	1	35.00000	 5.83333
358	5	44.6431	6	2	35.00000	11.66667
359	5	44.6469	6	3	35.00000	17.50000
360	5	44.6522	6	4	35.00000	23.33333
361	5	44.6591	6	5	35.00000	29.16667
362	5	44.6675	6	6	35.00000	35.00000
363	5	44.6774	6	7	35.00000	40.83333
364	5	44.6888	6	8	35.00000	46.66667
365	5	44.7017	6	9	35.00000	52.50000
366	5	44.7162	6	10	35.00000	58.33333
367	5	44.7117	7	-9	40.83333	-52.50000
368	5	44.6987	7	-8	40.83333	-46.66667
369	5	44.6873	7	-7	40.83333	-40.83333
370	5	44.6774	7	-6	40.83333	-35.00000
371	5	44.669	7	-5	40.83333	-29.16667
372	5	44.6621	7	-4	40.83333	-23.33333
373	5	44.6568	7	-3	40.83333	-17.50000
374	5	44.653	7	-2	40.83333	-11.66667
375	5	44.6507	7	-1	40.83333	-5.83333
376	5	44.65	7	0	40.83333	 0.00000
377	5	44.6507	7	1	40.83333	 5.83333
378	5	44.653	7	2	40.83333	11.66667
379	5	44.6568	7	3	40.83333	17.50000
380	5	44.6621	7	4	40.83333	23.33333
381	5	44.669	7	5	40.83333	29.16667
382	5	44.6774	7	6	40.83333	35.00000
383	5	44.6873	7	7	40.83333	40.83333
384	5	44.6987	7	8	40.83333	46.66667
385	5	44.7117	7	9	40.83333	52.50000
386	5	44.7101	8	-8	46.66667	-46.66667
387	5	44.6987	8	-7	46.66667	-40.83333
388	5	44.6888	8	-6	46.66667	-35.00000
389	5	44.6804	8	-5	46.66667	-29.16667
390	5	44.6736	8	-4	46.66667	-23.33333
391	5	44.6682	8	-3	46.66667	-17.50000
392	5	44.6644	8	-2	46.66667	-11.66667
393	5	44.6621	8	-1	46.66667	-5.83333
394	5	44.6614	8	0	46.66667	 0.00000
395	5	44.6621	8	1	46.66667	 5.83333
396	5	44.6644	8	2	46.66667	11.66667
397	5	44.6682	8	3	46.66667	17.50000
398	5	44.6736	8	4	46.66667	23.33333
399	5	44.6804	8	5	46.66667	29.16667
400	5	44.6888	8	6	46.66667	35.00000
401	5	44.6987	8	7	46.66667	40.83333
402	5	44.7101	8	8	46.66667	46.66667
403	5	44.7117	9	-7	52.50000	-40.83333
404	5	44.7017	9	-6	52.50000	-35.00000
405	5	44.6934	9	-5	52.50000	-29.16667
406	5	44.6865	9	-4	52.50000	-23.33333
407	5	44.6812	9	-3	52.50000	-17.50000
408	5	44.6773	9	-2	52.50000	-11.66667
409	5	44.6751	9	-1	52.50000	-5.83333
410	5	44.6743	9	0	52.50000	 0.00000
411	5	44.6751	9	1	52.50000	 5.83333
412	5	44.6773	9	2	52.50000	11.66667
413	5	44.6812	9	3	52.50000	17.50000
414	5	44.6865	9	4	52.50000	23.33333
415	5	44.6934	9	5	52.50000	29.16667
416	5	44.7017	9	6	52.50000	35.00000
417	5	44.7117	9	7	52.50000	40.83333
418	5	44.7162	10	-6	58.33333	-35.00000
419	5	44.7078	10	-5	58.33333	-29.16667
420	5	44.701	10	-4	58.33333	-23.33333
421	5	44.6956	10	-3	58.33333	-17.50000
422	5	44.6918	10	-2	58.33333	-11.66667
423	5	44.6895	10	-1	58.33333	-5.83333
424	5	44.6888	10	0	58.33333	 0.00000
425	5	44.6895	10	1	58.33333	 5.83333
426	5	44.6918	10	2	58.33333	11.66667
427	5	44.6956	10	3	58.33333	17.50000
428	5	44.701	10	4	58.33333	23.33333
429	5	44.7078	10	5	58.33333	29.16667
430	5	44.7162	10	6	58.33333	35.00000
431	5	44.717	11	-4	64.16667	-23.33333
432	5	44.7116	11	-3	64.16667	-17.50000
433	5	44.7078	11	-2	64.16667	-11.66667
434	5	44.7055	11	-1	64.16667	-5.83333
435	5	44.7047	11	0	64.16667	 0.00000
436	5	44.7055	11	1	64.16667	 5.83333
437	5	44.7078	11	2	64.16667	11.66667
438	5	44.7116	11	3	64.16667	17.50000
439	5	44.717	11	4	64.16667	23.33333
440	5	44.7223	12	0	70.00000	 0.00000
